flow_id,src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,total_packets,forward_packets,backward_packets,is_bidirectional,forward_backward_ratio,total_bytes,forward_bytes,backward_bytes,total_payload_bytes,forward_payload_bytes,backward_payload_bytes,packets_per_second,bytes_per_second,min_packet_size,max_packet_size,avg_packet_size,avg_inter_arrival_ms,min_inter_arrival_ms,max_inter_arrival_ms,tcp_flags,syn_count,fin_count,rst_count,ack_count,connection_state
192.168.0.51:43338 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43338,80,TCP,2015-03-09 10:55:29.068473,2015-03-09 10:55:35.097707,6.029234,6,4,2,True,2.0,412,272,140,208,136,72,0.9951512911922145,68.33372199519873,66,74,68.66666666666667,1205.8467999999998,0.007,5631.371999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43932 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43932,80,TCP,2015-03-09 07:05:29.161906,2015-03-09 07:05:35.325232,6.163326,6,4,2,True,2.0,412,272,140,208,136,72,0.9735003470528738,66.847023830964,66,74,68.66666666666667,1232.6652000000001,0.008,5991.3,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43933 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43933,80,TCP,2015-03-09 07:05:29.161915,2015-03-09 07:05:35.324387,6.162472,6,4,2,True,2.0,412,272,140,208,136,72,0.9736352554624182,66.85628754175272,66,74,68.66666666666667,1232.4943999999998,0.008,5992.266,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56834 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56834,80,TCP,2015-03-09 06:30:29.181972,2015-03-09 06:30:35.312456,6.130484,6,4,2,True,2.0,412,272,140,208,136,72,0.978715546765965,67.20513421126293,66,74,68.66666666666667,1226.0967999999998,0.008,5991.245,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56908 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56908,80,TCP,2015-03-09 07:05:29.166079,2015-03-09 07:05:35.319614,6.153535,6,4,2,True,2.0,412,272,140,208,136,72,0.9750493009302783,66.95338533054579,66,74,68.66666666666667,1230.7069999999999,0.008,5989.405,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43386 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43386,80,TCP,2015-03-09 11:04:26.653220,2015-03-09 11:04:32.966895,6.313675,6,4,2,True,2.0,412,272,140,208,136,72,0.9503181586001813,65.25518022387912,66,74,68.66666666666667,1262.735,0.012,5796.742,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:42828 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,42828,80,TCP,2015-03-09 06:56:56.754921,2015-03-09 06:57:03.138274,6.383353,6,4,2,True,2.0,412,272,140,208,136,72,0.9399448847651071,64.54288208720402,66,74,68.66666666666667,1276.6706,0.018000000000000002,5808.612,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43606 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43606,80,TCP,2015-03-09 12:55:29.276249,2015-03-09 12:55:35.392044,6.115795,6,4,2,True,2.0,412,272,140,208,136,72,0.9810662391398011,67.366548420933,66,74,68.66666666666667,1223.159,0.011,5981.153,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56882 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56882,80,TCP,2015-03-09 06:55:29.175489,2015-03-09 06:55:35.358515,6.183026,6,4,2,True,2.0,412,272,140,208,136,72,0.9703986365252224,66.63403970806527,66,74,68.66666666666667,1236.6052,0.008,5998.006,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43614 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43614,80,TCP,2015-03-09 13:00:29.024045,2015-03-09 13:00:35.136714,6.112669,6,4,2,True,2.0,412,272,140,208,136,72,0.9815679533768309,67.40099946520905,66,74,68.66666666666667,1222.5338,0.002,5991.97,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43405 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43405,80,TCP,2015-03-09 11:13:26.649413,2015-03-09 11:13:32.931013,6.2816,6,4,2,True,2.0,412,272,140,208,136,72,0.9551706571574121,65.58838512480897,66,74,68.66666666666667,1256.32,0.017,5830.161999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43615 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43615,80,TCP,2015-03-09 13:00:29.024047,2015-03-09 13:00:35.128859,6.104812,6,4,2,True,2.0,412,272,140,208,136,72,0.9828312485298483,67.48774573238292,66,74,68.66666666666667,1220.9624,0.008,5991.978999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43888 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43888,80,TCP,2015-03-09 06:45:29.178364,2015-03-09 06:45:35.519968,6.341604,6,4,2,True,2.0,412,272,140,208,136,72,0.946132871115888,64.96779048329097,66,74,68.66666666666667,1268.3208,0.004,5999.606,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43890 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43890,80,TCP,2015-03-09 06:45:29.428166,2015-03-09 06:45:35.509237,6.081071,6,4,2,True,2.0,412,272,140,208,136,72,0.9866683023434524,67.75122342758372,66,74,68.66666666666667,1216.2142000000001,0.011,5953.597000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:42810 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,42810,80,TCP,2015-03-09 06:47:56.759135,2015-03-09 06:48:03.084709,6.325574,6,4,2,True,2.0,412,272,140,208,136,72,0.9485305207084764,65.13242908864872,66,74,68.66666666666667,1265.1147999999998,0.009000000000000001,5784.849999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43652 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43652,80,TCP,2015-03-09 13:01:26.611338,2015-03-09 13:01:33.034432,6.423094,6,4,2,True,2.0,412,272,140,208,136,72,0.9341292529737226,64.14354203752896,66,74,68.66666666666667,1284.6188,0.01,5985.2970000000005,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.2:34088 <-> 213.155.151.149:80 (TCP),192.168.0.2,213.155.151.149,34088,80,TCP,2015-03-09 06:49:39.713530,2015-03-09 06:49:45.000116,5.286586,6,4,2,True,2.0,412,272,140,208,136,72,1.13494796074442,77.93309330445017,66,74,68.66666666666667,1057.3172,0.004,5000.239,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59301 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59301,80,TCP,2015-03-09 11:10:29.069553,2015-03-09 11:10:35.388310,6.318757,6,4,2,True,2.0,412,272,140,208,136,72,0.9495538442133477,65.20269730264988,66,74,68.66666666666667,1263.7513999999999,0.009000000000000001,5993.485,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43368 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43368,80,TCP,2015-03-09 11:10:29.064837,2015-03-09 11:10:35.399067,6.33423,6,4,2,True,2.0,412,272,140,208,136,72,0.9472343126157402,65.04342279961416,66,74,68.66666666666667,1266.846,0.007,5992.775,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43366 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43366,80,TCP,2015-03-09 11:10:29.064591,2015-03-09 11:10:35.399070,6.334479,6,4,2,True,2.0,412,272,140,208,136,72,0.9471970780864535,65.04086602860315,66,74,68.66666666666667,1266.8957999999998,0.001,5999.513999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43879 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43879,80,TCP,2015-03-09 06:40:29.172902,2015-03-09 06:40:35.325182,6.15228,6,4,2,True,2.0,412,272,140,208,136,72,0.9752482006670697,66.96704311247213,66,74,68.66666666666667,1230.456,0.008,5991.326,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43377 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43377,80,TCP,2015-03-09 11:15:29.063747,2015-03-09 11:15:35.258733,6.194986,6,4,2,True,2.0,412,272,140,208,136,72,0.9685251911788016,66.50539646094438,66,74,68.66666666666667,1238.9972,0.007,5991.455,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43378 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43378,80,TCP,2015-03-09 11:15:29.063756,2015-03-09 11:15:35.260573,6.196817,6,4,2,True,2.0,412,272,140,208,136,72,0.9682390169017416,66.48574582725293,66,74,68.66666666666667,1239.3634,0.008,5990.4890000000005,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43896 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43896,80,TCP,2015-03-09 06:50:29.168645,2015-03-09 06:50:35.354310,6.185665,6,4,2,True,2.0,412,272,140,208,136,72,0.9699846338267591,66.60561152277079,66,74,68.66666666666667,1237.133,0.0,5999.145,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43878 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43878,80,TCP,2015-03-09 06:40:29.172900,2015-03-09 06:40:35.327996,6.155096,6,4,2,True,2.0,412,272,140,208,136,72,0.974802017710203,66.93640521610061,66,74,68.66666666666667,1231.0192000000002,0.008,5989.136,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43897 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43897,80,TCP,2015-03-09 06:50:29.168647,2015-03-09 06:50:35.346911,6.178264,6,4,2,True,2.0,412,272,140,208,136,72,0.9711465874556348,66.68539900528691,66,74,68.66666666666667,1235.6528,0.24000000000000002,5990.906,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43396 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43396,80,TCP,2015-03-09 11:08:56.651181,2015-03-09 11:09:03.179379,6.528198,6,4,2,True,2.0,412,272,140,208,136,72,0.9190897702551302,63.11083089085227,66,74,68.66666666666667,1305.6396,0.008,5935.228,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56872 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56872,80,TCP,2015-03-09 06:50:29.174058,2015-03-09 06:50:35.346609,6.172551,6,4,2,True,2.0,412,272,140,208,136,72,0.9720454314593755,66.74711962687712,66,74,68.66666666666667,1234.5102,0.008,5991.134,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43625 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43625,80,TCP,2015-03-09 13:05:29.021428,2015-03-09 13:05:34.391744,5.370316,6,4,2,True,2.0,412,272,140,208,136,72,1.1172526905306877,76.71801808310721,66,74,68.66666666666667,1074.0632,0.006,5000.151,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43413 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43413,80,TCP,2015-03-09 11:17:56.647220,2015-03-09 11:18:02.224595,5.577375,6,4,2,True,2.0,412,272,140,208,136,72,1.0757748941034089,73.86987606176741,66,74,68.66666666666667,1115.475,0.018000000000000002,5000.114,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:42819 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,42819,80,TCP,2015-03-09 06:52:26.757257,2015-03-09 06:52:33.079234,6.321977,6,4,2,True,2.0,412,272,140,208,136,72,0.9490702038302258,65.1694873296755,66,74,68.66666666666667,1264.3954,0.015000000000000001,5786.981,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43871 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43871,80,TCP,2015-03-09 06:35:29.175024,2015-03-09 06:35:35.350185,6.175161,6,4,2,True,2.0,412,272,140,208,136,72,0.9716345857217326,66.71890821955897,66,74,68.66666666666667,1235.0322,0.008,5990.273,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59540 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59540,80,TCP,2015-03-09 12:55:29.302625,2015-03-09 12:55:35.402586,6.099961,6,4,2,True,2.0,412,272,140,208,136,72,0.9836128460493435,67.54141542872159,66,74,68.66666666666667,1219.9922,0.008,5950.54,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43870 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43870,80,TCP,2015-03-09 06:35:29.175023,2015-03-09 06:35:35.348399,6.173376,6,4,2,True,2.0,412,272,140,208,136,72,0.9719155288775542,66.73819964959205,66,74,68.66666666666667,1234.6752000000001,0.007,5992.028,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43906 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43906,80,TCP,2015-03-09 06:55:29.170309,2015-03-09 06:55:35.366314,6.196005,6,4,2,True,2.0,412,272,140,208,136,72,0.9683659067415212,66.49445892958447,66,74,68.66666666666667,1239.201,0.008,5998.299,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43358 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43358,80,TCP,2015-03-09 11:05:29.066378,2015-03-09 11:05:35.281707,6.215329,6,4,2,True,2.0,412,272,140,208,136,72,0.9653551726706664,66.28772185671909,66,74,68.66666666666667,1243.0657999999999,0.008,5991.156,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43357 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43357,80,TCP,2015-03-09 11:05:29.066376,2015-03-09 11:05:35.281709,6.215333,6,4,2,True,2.0,412,272,140,208,136,72,0.9653545513973265,66.28767919594975,66,74,68.66666666666667,1243.0666,0.004,5989.365000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43907 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43907,80,TCP,2015-03-09 06:55:29.170311,2015-03-09 06:55:34.367719,5.197408,6,4,2,True,2.0,412,272,140,208,136,72,1.1544215886072442,79.27028241769743,66,74,68.66666666666667,1039.4815999999998,0.008,4999.768999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43683 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43683,80,TCP,2015-03-09 13:14:56.607017,2015-03-09 13:15:02.986122,6.379105,6,4,2,True,2.0,412,272,140,208,136,72,0.9405708167525069,64.5858627503388,66,74,68.66666666666667,1275.821,0.01,5929.005,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43859 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43859,80,TCP,2015-03-09 06:30:29.177433,2015-03-09 06:30:35.313284,6.135851,6,4,2,True,2.0,412,272,140,208,136,72,0.9778594688821486,67.1463501965742,66,74,68.66666666666667,1227.1702,0.011,5990.997,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43858 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43858,80,TCP,2015-03-09 06:30:29.177432,2015-03-09 06:30:35.317322,6.13989,6,4,2,True,2.0,412,272,140,208,136,72,0.9772162041990979,67.10217935500472,66,74,68.66666666666667,1227.978,0.008,5989.363,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43964 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43964,80,TCP,2015-03-09 07:20:29.161067,2015-03-09 07:20:35.347821,6.186754,6,4,2,True,2.0,412,272,140,208,136,72,0.969813895946081,66.59388752163089,66,74,68.66666666666667,1237.3508,0.004,5993.105,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43702 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43702,80,TCP,2015-03-09 13:23:56.624666,2015-03-09 13:24:02.940415,6.315749,6,4,2,True,2.0,412,272,140,208,136,72,0.9500060879556803,65.23375137295672,66,74,68.66666666666667,1263.1497999999997,0.009000000000000001,5620.3859999999995,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:44032 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,44032,80,TCP,2015-03-09 07:50:29.145342,2015-03-09 07:50:34.524693,5.379351,6,4,2,True,2.0,412,272,140,208,136,72,1.1153761857145965,76.5891647524023,66,74,68.66666666666667,1075.8702,0.003,4999.463000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59251 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59251,80,TCP,2015-03-09 10:45:29.325004,2015-03-09 10:45:35.454377,6.129373,6,4,2,True,2.0,412,272,140,208,136,72,0.9788929471252605,67.21731570260123,66,74,68.66666666666667,1225.8746000000003,0.008,5993.9580000000005,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43318 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43318,80,TCP,2015-03-09 10:45:29.321525,2015-03-09 10:45:35.453499,6.131974,6,4,2,True,2.0,412,272,140,208,136,72,0.9784777300099446,67.18880412734953,66,74,68.66666666666667,1226.3948,0.008,5995.009,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43317 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43317,80,TCP,2015-03-09 10:45:29.321523,2015-03-09 10:45:35.464229,6.142706,6,4,2,True,2.0,412,272,140,208,136,72,0.9767682190878091,67.07141771069622,66,74,68.66666666666667,1228.5412000000001,0.002,5992.077,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59247 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59247,80,TCP,2015-03-09 10:45:29.074932,2015-03-09 10:45:35.461515,6.386583,6,4,2,True,2.0,412,272,140,208,136,72,0.9394695097519284,64.51023966963241,66,74,68.66666666666667,1277.3166,0.01,5764.2519999999995,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43312 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43312,80,TCP,2015-03-09 10:45:29.071572,2015-03-09 10:45:35.464225,6.392653,6,4,2,True,2.0,412,272,140,208,136,72,0.9385774575907686,64.44898542123278,66,74,68.66666666666667,1278.5306,0.009000000000000001,5604.436,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43848 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43848,80,TCP,2015-03-09 06:25:29.178900,2015-03-09 06:25:34.998865,5.819965,6,4,2,True,2.0,412,272,140,208,136,72,1.03093403482667,70.79080372476467,66,74,68.66666666666667,1163.993,0.237,5622.817,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43439 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43439,80,TCP,2015-03-09 11:26:56.646361,2015-03-09 11:27:03.186749,6.540388,6,4,2,True,2.0,412,272,140,208,136,72,0.917376767249894,62.993204684492724,66,74,68.66666666666667,1308.0775999999998,0.016,5788.1179999999995,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43590 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43590,80,TCP,2015-03-09 12:50:29.275292,2015-03-09 12:50:35.454835,6.179543,6,4,2,True,2.0,412,272,140,208,136,72,0.9709455861056392,66.67159691258723,66,74,68.66666666666667,1235.9086000000002,0.0,5999.242,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43674 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43674,80,TCP,2015-03-09 13:25:29.020455,2015-03-09 13:25:35.208384,6.187929,6,4,2,True,2.0,412,272,140,208,136,72,0.9696297420348553,66.5812422863934,66,74,68.66666666666667,1237.5857999999998,0.008,5992.161,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43147 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43147,80,TCP,2015-03-09 09:16:26.700033,2015-03-09 09:16:33.104868,6.404835,6,4,2,True,2.0,412,272,140,208,136,72,0.936792282705175,64.32640341242202,66,74,68.66666666666667,1280.967,0.011,5965.593,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:41752 <-> 54.187.115.34:80 (TCP),192.168.0.51,54.187.115.34,41752,80,TCP,2015-03-09 14:35:56.590539,2015-03-09 14:36:03.028937,6.438398,6,4,2,True,2.0,412,272,140,208,136,72,0.9319088381923577,63.99107355587523,66,74,68.66666666666667,1287.6796000000002,0.009000000000000001,5973.454000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43675 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43675,80,TCP,2015-03-09 13:25:29.020671,2015-03-09 13:25:35.202782,6.182111,6,4,2,True,2.0,412,272,140,208,136,72,0.9705422629907486,66.64390205869807,66,74,68.66666666666667,1236.4222000000002,0.008,5990.235000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59608 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59608,80,TCP,2015-03-09 13:25:29.024862,2015-03-09 13:25:35.203507,6.178645,6,4,2,True,2.0,412,272,140,208,136,72,0.9710867026670087,66.68128691646793,66,74,68.66666666666667,1235.7289999999998,0.008,5989.362,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:42894 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,42894,80,TCP,2015-03-09 07:28:26.744553,2015-03-09 07:28:33.252165,6.507612,6,4,2,True,2.0,412,272,140,208,136,72,0.9219971934405432,63.310473949583965,66,74,68.66666666666667,1301.5224,0.008,5936.304,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59239 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59239,80,TCP,2015-03-09 10:40:29.169567,2015-03-09 10:40:35.250729,6.081162,6,4,2,True,2.0,412,272,140,208,136,72,0.9866535375969264,67.75020958165561,66,74,68.66666666666667,1216.2324,0.002,5953.876,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43586 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43586,80,TCP,2015-03-09 12:50:29.024864,2015-03-09 12:50:35.456012,6.431148,6,4,2,True,2.0,412,272,140,208,136,72,0.9329594032045289,64.06321235337765,66,74,68.66666666666667,1286.2296000000001,0.004,5370.813,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43305 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43305,80,TCP,2015-03-09 10:40:29.074070,2015-03-09 10:40:35.257341,6.183271,6,4,2,True,2.0,412,272,140,208,136,72,0.9703601863803155,66.63139946478167,66,74,68.66666666666667,1236.6542,0.004,5994.099,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43304 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43304,80,TCP,2015-03-09 10:40:29.074061,2015-03-09 10:40:35.257344,6.183283,6,4,2,True,2.0,412,272,140,208,136,72,0.9703583031861877,66.63127015211822,66,74,68.66666666666667,1236.6566,0.001,5994.1089999999995,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43585 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43585,80,TCP,2015-03-09 12:50:29.024856,2015-03-09 12:50:35.456016,6.43116,6,4,2,True,2.0,412,272,140,208,136,72,0.9329576623812811,64.06309281684797,66,74,68.66666666666667,1286.232,0.002,5370.816,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43981 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43981,80,TCP,2015-03-09 07:30:29.154550,2015-03-09 07:30:35.343963,6.189413,6,4,2,True,2.0,412,272,140,208,136,72,0.9693972594816342,66.56527848440555,66,74,68.66666666666667,1237.8826000000001,0.007,5992.282,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43711 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43711,80,TCP,2015-03-09 13:28:26.604491,2015-03-09 13:28:32.986032,6.381541,6,4,2,True,2.0,412,272,140,208,136,72,0.9402117764345633,64.56120864850668,66,74,68.66666666666667,1276.3082,0.009000000000000001,5931.419,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43982 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43982,80,TCP,2015-03-09 07:30:29.154558,2015-03-09 07:30:35.337008,6.18245,6,4,2,True,2.0,412,272,140,208,136,72,0.9704890456048977,66.64024779820298,66,74,68.66666666666667,1236.49,0.007,5990.388,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56957 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56957,80,TCP,2015-03-09 07:30:29.159372,2015-03-09 07:30:35.335366,6.175994,6,4,2,True,2.0,412,272,140,208,136,72,0.9715035344917757,66.70990936843526,66,74,68.66666666666667,1235.1988,0.009000000000000001,5993.157,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:42903 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,42903,80,TCP,2015-03-09 07:32:56.757060,2015-03-09 07:33:03.205059,6.447999,6,4,2,True,2.0,412,272,140,208,136,72,0.9305212361230204,63.89579154711407,66,74,68.66666666666667,1289.5997999999997,0.008,5954.322999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43412 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43412,80,TCP,2015-03-09 11:30:29.052739,2015-03-09 11:30:35.393838,6.341099,6,4,2,True,2.0,412,272,140,208,136,72,0.9462082203731562,64.97296446562339,66,74,68.66666666666667,1268.2198,0.008,5990.293000000001,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43413 <-> 80.239.178.178:80 (TCP),192.168.0.51,80.239.178.178,43413,80,TCP,2015-03-09 11:30:29.052739,2015-03-09 11:30:35.384001,6.331262,6,4,2,True,2.0,412,272,140,208,136,72,0.947678361754734,65.07391417382506,66,74,68.66666666666667,1266.2523999999999,0.008,5990.929,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:59346 <-> 80.239.178.200:80 (TCP),192.168.0.51,80.239.178.200,59346,80,TCP,2015-03-09 11:30:29.057664,2015-03-09 11:30:35.383181,6.325517,6,4,2,True,2.0,412,272,140,208,136,72,0.9485390680319096,65.1330160048578,66,74,68.66666666666667,1265.1034,0.009000000000000001,5992.924999999999,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:56940 <-> 80.239.178.184:80 (TCP),192.168.0.51,80.239.178.184,56940,80,TCP,2015-03-09 07:20:29.257758,2015-03-09 07:20:35.342933,6.085175,6,4,2,True,2.0,412,272,140,208,136,72,0.9860028676250068,67.7055302435838,66,74,68.66666666666667,1217.035,0.008,5950.8330000000005,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43963 <-> 80.239.178.187:80 (TCP),192.168.0.51,80.239.178.187,43963,80,TCP,2015-03-09 07:20:29.161065,2015-03-09 07:20:35.347825,6.18676,6,4,2,True,2.0,412,272,140,208,136,72,0.9698129554080004,66.59382293801603,66,74,68.66666666666667,1237.352,0.002,5993.1089999999995,"A,FA,S,SA",1,2,0,5,Closed
192.168.0.51:43368 <-> 54.187.109.244:80 (TCP),192.168.0.51,54.187.109.244,43368,80,TCP,2015-03-09 10:55:26.657113,2015-03-09 10:55:33.109064,6.451951,6,4,2,True,2.0,412,272,140,208,136,72,0.9299512659039103,63.856653592068504,66,74,68.66666666666667,1290.3901999999998,0.013,5942.331,"A,FA,S,SA",1,2,0,5,Closed
